"source","target","context","developer_comments"
"16357751000119101","Adenoma of right adrenal gland","16357751000119101",""
"16347601000119109","Enchondroma of left humerus","16347601000119109",""
"16347551000119107","Enchondroma of right humerus","16347551000119107",""
"16320871000119102","Myopic macular degeneration of left eye","16320871000119102",""
"16320831000119100","Myopic macular degeneration of right eye","16320831000119100",""
"16320791000119106","Myopic macular degeneration of bilateral eyes","16320791000119106",""
"16320631000119104","Dependence on continuous ambulatory peritoneal dialysis due to end stage renal disease","16320631000119104",""
"16320551000119109","Bleeding from female genital tract during pregnancy","16320551000119109",""
"16318061000119108","Hypogammaglobulinemia due to monoclonal gammopathy of undetermined significance","16318061000119108",""
"16318001000119107","Hypogammaglobulinemia due to multiple myeloma","16318001000119107",""
"16317081000119100","Purulent mastitis of right breast during lactation","16317081000119100",""
"16317041000119105","Purulent mastitis of left breast during lactation","16317041000119105",""
"16316841000119100","Purulent mastitis during pregnancy","16316841000119100",""
"16316801000119102","Postpartum purulent mastitis","16316801000119102",""
"16314751000119104","Dupuytren's disease of palm of left hand","16314751000119104",""
"16314711000119100","Dupuytren's disease of palm of right hand","16314711000119100",""
"16314671000119104","Bilateral Dupuytren's disease of palm of hands","16314671000119104",""
"16314471000119102","Steroid-modified tinea infection of foot","16314471000119102",""
"16314421000119103","Steroid-modified tinea infection of groin","16314421000119103",""
"16314371000119109","Steroid-modified tinea infection of lower limb","16314371000119109",""
"16305561000119106","Relationship distress with spouse or intimate partner","16305561000119106",""
"16302551000119102","Lesion of bone of left shoulder","16302551000119102",""
"16302511000119103","Lesion of right upper arm bone","16302511000119103",""
"16302471000119107","Lesion of bone of right radius and/or ulna","16302471000119107",""
"16302431000119109","Lesion of left upper arm bone","16302431000119109",""
"16302391000119104","Lesion of bone of left radius and/or ulna","16302391000119104",""
"16302271000119108","Lesion of bone of right shoulder","16302271000119108",""
"16302231000119105","Lesion of bone of left hand","16302231000119105",""
"16302191000119101","Lesion of bone of right hand","16302191000119101",""
"16302151000119106","Lesion of right lower leg bone","16302151000119106",""
"16302111000119105","Lesion of left lower leg bone","16302111000119105",""
"16302071000119103","Lesion of right thigh bone","16302071000119103",""
"16302031000119101","Lesion of left thigh bone","16302031000119101",""
"16301131000119109","Primary acquired melanosis of conjunctiva of right eye","16301131000119109",""
"16301091000119107","Primary acquired melanosis of conjunctiva of left eye","16301091000119107",""
"16294321000119104","Atypical small acinar proliferation of prostate","16294321000119104",""
"16291461000119102","Bilateral ingrowing nail of toe of feet","16291461000119102",""
"16291381000119103","Bilateral infection of subungual skin of toe of feet due to ingrown toenail","16291381000119103",""
"16290801000119107","Child victim of human trafficking","16290801000119107",""
"16290761000119104","Victim of adult human trafficking","16290761000119104",""
"16290721000119109","Victim of teen human trafficking","16290721000119109",""
"16289381000119103","Dissection of hepatic artery","16289381000119103",""
"16289341000119108","Dissection of right subclavian artery","16289341000119108",""
"16289301000119106","Bilateral subclavian artery dissection","16289301000119106",""
"16289261000119103","Dissection of left subclavian artery","16289261000119103",""
"16288421000119101","Dissection of right femoral artery","16288421000119101",""
"16288381000119105","Bilateral femoral artery dissection","16288381000119105",""
"16288341000119100","Dissection of left femoral artery","16288341000119100",""
"16279441000119105","Occlusion of left cilioretinal artery","16279441000119105",""
"16279401000119108","Occlusion of right cilioretinal artery","16279401000119108",""
"16279021000119106","Delirium due to opioid withdrawal","16279021000119106",""
"16276361000119109","Vascular dementia without behavioral disturbance","16276361000119109",""
"16275741000119100","Severe pediatric obstructive sleep apnea","16275741000119100",""
"16275281000119102","Bilateral senile entropion of upper eyelids","16275281000119102",""
"16275241000119107","Bilateral senile entropion of lower eyelids","16275241000119107",""
"16270871000119105","Bulimia nervosa in full remission","16270871000119105",""
"16270831000119107","Bulimia nervosa in partial remission","16270831000119107",""
"16270661000119100","Absence of sensation due to conversion disorder","16270661000119100",""
"16270221000119108","Acute akathisia caused by drug","16270221000119108",""
"16266991000119108","Severe major depressive disorder co-occurrent with anxiety single episode","16266991000119108",""
"16266831000119100","Moderate major depressive disorder co-occurrent with anxiety single episode","16266831000119100",""
"16265951000119109","Mild major depressive disorder co-occurrent with anxiety single episode","16265951000119109",""
"16265701000119107","Illness anxiety disorder","16265701000119107",""
"16265301000119106","Recurrent major depressive disorder in partial remission co-occurrent with anxiety","16265301000119106",""
"16265061000119105","Recurrent major depressive disorder co-occurrent with anxiety in full remission","16265061000119105",""
"16264901000119109","Recurrent moderate major depressive disorder co-occurrent with anxiety","16264901000119109",""
"16264821000119108","Recurrent severe major depressive disorder co-occurrent with anxiety","16264821000119108",""
"16264621000119109","Recurrent mild major depressive disorder co-occurrent with anxiety","16264621000119109",""
"16260551000119106","Dysphasia due to and following cerebrovascular accident","16260551000119106",""
"16260511000119105","Left radial nerve palsy","16260511000119105",""
"16260471000119101","Right radial nerve palsy","16260471000119101",""
"16260431000119104","Primary malignant neoplasm of soft tissues of right shoulder","16260431000119104",""
"16260391000119109","Primary malignant neoplasm of soft tissues of left shoulder","16260391000119109",""
"16250001000004107","Fracture of shoulder","16250001000004107",""
"16238741000119105","Bipolar disorder caused by drug","16238741000119105",""
"16238221000119109","Depressive disorder caused by methamphetamine","16238221000119109",""
"16238181000119101","Depressive disorder caused by amphetamine","16238181000119101",""
"16237461000119104","Meibomian gland dysfunction of left eye","16237461000119104",""
"16237421000119109","Meibomian gland dysfunction of bilateral eyes","16237421000119109",""
"16237381000119100","Meibomian gland dysfunction of right eye","16237381000119100",""
"16237261000119100","Adult onset fluency disorder","16237261000119100",""
"16236701000119107","Delirium due to substance withdrawal","16236701000119107",""
"16236661000119100","Delirium due to methamphetamine intoxication","16236661000119100",""
"16235841000119109","Bilateral cicatricial entropion","16235841000119109",""
"16235791000119106","Bilateral cicatricial entropion of lower eyelids","16235791000119106",""
"16235741000119103","Bilateral cicatricial entropion of upper eyelids","16235741000119103",""
"16235701000119100","Bilateral senile ectropion of upper eyelids","16235701000119100",""
"16235661000119107","Bilateral senile ectropion of lower eyelids","16235661000119107",""
"16235621000119102","Bilateral cicatricial ectropion of upper eyelids","16235621000119102",""
"16235581000119102","Bilateral cicatricial ectropion of lower eyelids","16235581000119102",""
"16235531000119103","Bilateral cicatricial ectropion","16235531000119103",""
"16230791000119104","Sensory aversion to particular foods","16230791000119104",""
"16229371000119106","Labile systemic arterial hypertension","16229371000119106",""
"16229071000119108","Spontaneous hyphema of right eye","16229071000119108",""
"16229011000119100","Primary malignant neoplasm of soft tissue of right hip","16229011000119100",""
"16228971000119104","Primary malignant neoplasm of soft tissue of left hip","16228971000119104",""
"16228931000119102","Cardiomyopathy caused by drug","16228931000119102",""
